id,categoryname,subcategoryname,productname,orderdate,duedate,shipdate,unitprice,discountamount,totalproductcost,productstandardcost,salesamount,taxamt,freight
10939,Clothing,Vests,"Classic Vest, L",2013-05-27,2013-06-08,2013-06-03,63.50,0.00,23.75,23.75,63.50,5.08,1.59
10940,Accessories,Bottles and Cages,Mountain Bottle Cage,2013-05-28,2013-06-09,2013-06-04,9.99,0.00,3.74,3.74,9.99,0.80,0.25
10941,Accessories,Bottles and Cages,Road Bottle Cage,2013-05-28,2013-06-09,2013-06-04,8.99,0.00,3.36,3.36,8.99,0.72,0.22
10942,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2013-05-28,2013-06-09,2013-06-04,4.99,0.00,1.87,1.87,4.99,0.40,0.12
10943,Accessories,Cleaners,Bike Wash - Dissolver,2013-05-28,2013-06-09,2013-06-04,7.95,0.00,2.97,2.97,7.95,0.64,0.20
10944,Accessories,Fenders,Fender Set - Mountain,2013-05-28,2013-06-09,2013-06-04,21.98,0.00,8.22,8.22,21.98,1.76,0.55
10945,Accessories,Helmets,"Sport-100 Helmet, Black",2013-05-28,2013-06-09,2013-06-04,34.99,0.00,13.09,13.09,34.99,2.80,0.87
10946,Accessories,Helmets,"Sport-100 Helmet, Blue",2013-05-28,2013-06-09,2013-06-04,34.99,0.00,13.09,13.09,34.99,2.80,0.87
10947,Accessories,Helmets,"Sport-100 Helmet, Red",2013-05-28,2013-06-09,2013-06-04,34.99,0.00,13.09,13.09,34.99,2.80,0.87
10948,Accessories,Hydration Packs,Hydration Pack - 70 oz.,2013-05-28,2013-06-09,2013-06-04,54.99,0.00,20.57,20.57,54.99,4.40,1.37
10949,Accessories,Tires and Tubes,HL Mountain Tire,2013-05-28,2013-06-09,2013-06-04,35.00,0.00,13.09,13.09,35.00,2.80,0.88
10950,Accessories,Tires and Tubes,HL Road Tire,2013-05-28,2013-06-09,2013-06-04,32.60,0.00,12.19,12.19,32.60,2.61,0.82
10951,Accessories,Tires and Tubes,LL Mountain Tire,2013-05-28,2013-06-09,2013-06-04,24.99,0.00,9.35,9.35,24.99,2.00,0.62
10952,Accessories,Tires and Tubes,LL Road Tire,2013-05-28,2013-06-09,2013-06-04,21.49,0.00,8.04,8.04,21.49,1.72,0.54
10953,Accessories,Tires and Tubes,ML Mountain Tire,2013-05-28,2013-06-09,2013-06-04,29.99,0.00,11.22,11.22,29.99,2.40,0.75
10954,Accessories,Tires and Tubes,ML Road Tire,2013-05-28,2013-06-09,2013-06-04,24.99,0.00,9.35,9.35,24.99,2.00,0.62
10955,Accessories,Tires and Tubes,Mountain Tire Tube,2013-05-28,2013-06-09,2013-06-04,4.99,0.00,1.87,1.87,4.99,0.40,0.12
10956,Accessories,Tires and Tubes,Patch Kit/8 Patches,2013-05-28,2013-06-09,2013-06-04,2.29,0.00,0.86,0.86,2.29,0.18,0.06
10957,Accessories,Tires and Tubes,Road Tire Tube,2013-05-28,2013-06-09,2013-06-04,3.99,0.00,1.49,1.49,3.99,0.32,0.10
10958,Accessories,Tires and Tubes,Touring Tire,2013-05-28,2013-06-09,2013-06-04,28.99,0.00,10.84,10.84,28.99,2.32,0.72
10959,Accessories,Tires and Tubes,Touring Tire Tube,2013-05-28,2013-06-09,2013-06-04,4.99,0.00,1.87,1.87,4.99,0.40,0.12
10960,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2013-05-28,2013-06-09,2013-06-04,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
10961,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2013-05-28,2013-06-09,2013-06-04,2319.99,0.00,1265.62,1265.62,2319.99,185.60,58.00
10962,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2013-05-28,2013-06-09,2013-06-04,769.49,0.00,419.78,419.78,769.49,61.56,19.24
10963,Bikes,Road Bikes,"Road-250 Black, 44",2013-05-28,2013-06-09,2013-06-04,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
10964,Bikes,Road Bikes,"Road-250 Black, 52",2013-05-28,2013-06-09,2013-06-04,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
10965,Bikes,Road Bikes,"Road-250 Black, 58",2013-05-28,2013-06-09,2013-06-04,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
10966,Bikes,Road Bikes,"Road-350-W Yellow, 40",2013-05-28,2013-06-09,2013-06-04,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
10967,Bikes,Road Bikes,"Road-350-W Yellow, 42",2013-05-28,2013-06-09,2013-06-04,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
10968,Bikes,Road Bikes,"Road-350-W Yellow, 44",2013-05-28,2013-06-09,2013-06-04,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
10969,Bikes,Road Bikes,"Road-550-W Yellow, 42",2013-05-28,2013-06-09,2013-06-04,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
10970,Bikes,Road Bikes,"Road-750 Black, 44",2013-05-28,2013-06-09,2013-06-04,539.99,0.00,343.65,343.65,539.99,43.20,13.50
10971,Bikes,Road Bikes,"Road-750 Black, 48",2013-05-28,2013-06-09,2013-06-04,539.99,0.00,343.65,343.65,539.99,43.20,13.50
10972,Bikes,Road Bikes,"Road-750 Black, 52",2013-05-28,2013-06-09,2013-06-04,539.99,0.00,343.65,343.65,539.99,43.20,13.50
10973,Bikes,Road Bikes,"Road-750 Black, 58",2013-05-28,2013-06-09,2013-06-04,539.99,0.00,343.65,343.65,539.99,43.20,13.50
10974,Bikes,Touring Bikes,"Touring-1000 Blue, 54",2013-05-28,2013-06-09,2013-06-04,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
10975,Bikes,Touring Bikes,"Touring-1000 Blue, 60",2013-05-28,2013-06-09,2013-06-04,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
10976,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",2013-05-28,2013-06-09,2013-06-04,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
10977,Bikes,Touring Bikes,"Touring-2000 Blue, 54",2013-05-28,2013-06-09,2013-06-04,1214.85,0.00,755.15,755.15,1214.85,97.19,30.37
10978,Bikes,Touring Bikes,"Touring-3000 Blue, 44",2013-05-28,2013-06-09,2013-06-04,742.35,0.00,461.44,461.44,742.35,59.39,18.56
10979,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",2013-05-28,2013-06-09,2013-06-04,742.35,0.00,461.44,461.44,742.35,59.39,18.56
10980,Clothing,Caps,AWC Logo Cap,2013-05-28,2013-06-09,2013-06-04,8.99,0.00,6.92,6.92,8.99,0.72,0.22
10981,Clothing,Gloves,"Half-Finger Gloves, L",2013-05-28,2013-06-09,2013-06-04,24.49,0.00,9.16,9.16,24.49,1.96,0.61
10982,Clothing,Gloves,"Half-Finger Gloves, M",2013-05-28,2013-06-09,2013-06-04,24.49,0.00,9.16,9.16,24.49,1.96,0.61
10983,Clothing,Gloves,"Half-Finger Gloves, S",2013-05-28,2013-06-09,2013-06-04,24.49,0.00,9.16,9.16,24.49,1.96,0.61
10984,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",2013-05-28,2013-06-09,2013-06-04,49.99,0.00,38.49,38.49,49.99,4.00,1.25
10985,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",2013-05-28,2013-06-09,2013-06-04,49.99,0.00,38.49,38.49,49.99,4.00,1.25
10986,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2013-05-28,2013-06-09,2013-06-04,49.99,0.00,38.49,38.49,49.99,4.00,1.25
10987,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",2013-05-28,2013-06-09,2013-06-04,53.99,0.00,41.57,41.57,53.99,4.32,1.35
10988,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",2013-05-28,2013-06-09,2013-06-04,53.99,0.00,41.57,41.57,53.99,4.32,1.35
10989,Accessories,Bottles and Cages,Mountain Bottle Cage,2013-05-29,2013-06-10,2013-06-05,9.99,0.00,3.74,3.74,9.99,0.80,0.25
10990,Accessories,Bottles and Cages,Road Bottle Cage,2013-05-29,2013-06-10,2013-06-05,8.99,0.00,3.36,3.36,8.99,0.72,0.22
10991,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2013-05-29,2013-06-10,2013-06-05,4.99,0.00,1.87,1.87,4.99,0.40,0.12
10992,Accessories,Cleaners,Bike Wash - Dissolver,2013-05-29,2013-06-10,2013-06-05,7.95,0.00,2.97,2.97,7.95,0.64,0.20
10993,Accessories,Fenders,Fender Set - Mountain,2013-05-29,2013-06-10,2013-06-05,21.98,0.00,8.22,8.22,21.98,1.76,0.55
10994,Accessories,Helmets,"Sport-100 Helmet, Black",2013-05-29,2013-06-10,2013-06-05,34.99,0.00,13.09,13.09,34.99,2.80,0.87
10995,Accessories,Helmets,"Sport-100 Helmet, Blue",2013-05-29,2013-06-10,2013-06-05,34.99,0.00,13.09,13.09,34.99,2.80,0.87
10996,Accessories,Helmets,"Sport-100 Helmet, Red",2013-05-29,2013-06-10,2013-06-05,34.99,0.00,13.09,13.09,34.99,2.80,0.87
10997,Accessories,Tires and Tubes,HL Mountain Tire,2013-05-29,2013-06-10,2013-06-05,35.00,0.00,13.09,13.09,35.00,2.80,0.88
10998,Accessories,Tires and Tubes,HL Road Tire,2013-05-29,2013-06-10,2013-06-05,32.60,0.00,12.19,12.19,32.60,2.61,0.82
10999,Accessories,Tires and Tubes,LL Mountain Tire,2013-05-29,2013-06-10,2013-06-05,24.99,0.00,9.35,9.35,24.99,2.00,0.62
11000,Accessories,Tires and Tubes,LL Road Tire,2013-05-29,2013-06-10,2013-06-05,21.49,0.00,8.04,8.04,21.49,1.72,0.54
11001,Accessories,Tires and Tubes,ML Mountain Tire,2013-05-29,2013-06-10,2013-06-05,29.99,0.00,11.22,11.22,29.99,2.40,0.75
11002,Accessories,Tires and Tubes,ML Road Tire,2013-05-29,2013-06-10,2013-06-05,24.99,0.00,9.35,9.35,24.99,2.00,0.62
11003,Accessories,Tires and Tubes,Mountain Tire Tube,2013-05-29,2013-06-10,2013-06-05,4.99,0.00,1.87,1.87,4.99,0.40,0.12
11004,Accessories,Tires and Tubes,Patch Kit/8 Patches,2013-05-29,2013-06-10,2013-06-05,2.29,0.00,0.86,0.86,2.29,0.18,0.06
11005,Accessories,Tires and Tubes,Road Tire Tube,2013-05-29,2013-06-10,2013-06-05,3.99,0.00,1.49,1.49,3.99,0.32,0.10
11006,Accessories,Tires and Tubes,Touring Tire,2013-05-29,2013-06-10,2013-06-05,28.99,0.00,10.84,10.84,28.99,2.32,0.72
11007,Accessories,Tires and Tubes,Touring Tire Tube,2013-05-29,2013-06-10,2013-06-05,4.99,0.00,1.87,1.87,4.99,0.40,0.12
11008,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2013-05-29,2013-06-10,2013-06-05,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
11009,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2013-05-29,2013-06-10,2013-06-05,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
11010,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2013-05-29,2013-06-10,2013-06-05,2319.99,0.00,1265.62,1265.62,2319.99,185.60,58.00
11011,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2013-05-29,2013-06-10,2013-06-05,769.49,0.00,419.78,419.78,769.49,61.56,19.24
11012,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2013-05-29,2013-06-10,2013-06-05,769.49,0.00,419.78,419.78,769.49,61.56,19.24
11013,Bikes,Mountain Bikes,"Mountain-500 Black, 40",2013-05-29,2013-06-10,2013-06-05,539.99,0.00,294.58,294.58,539.99,43.20,13.50
11014,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2013-05-29,2013-06-10,2013-06-05,539.99,0.00,294.58,294.58,539.99,43.20,13.50
11015,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",2013-05-29,2013-06-10,2013-06-05,564.99,0.00,308.22,308.22,564.99,45.20,14.12
11016,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",2013-05-29,2013-06-10,2013-06-05,564.99,0.00,308.22,308.22,564.99,45.20,14.12
11017,Bikes,Road Bikes,"Road-250 Black, 58",2013-05-29,2013-06-10,2013-06-05,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
11018,Bikes,Road Bikes,"Road-350-W Yellow, 40",2013-05-29,2013-06-10,2013-06-05,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
11019,Bikes,Road Bikes,"Road-550-W Yellow, 40",2013-05-29,2013-06-10,2013-06-05,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
11020,Bikes,Road Bikes,"Road-550-W Yellow, 42",2013-05-29,2013-06-10,2013-06-05,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
11021,Bikes,Road Bikes,"Road-750 Black, 48",2013-05-29,2013-06-10,2013-06-05,539.99,0.00,343.65,343.65,539.99,43.20,13.50
11022,Bikes,Road Bikes,"Road-750 Black, 52",2013-05-29,2013-06-10,2013-06-05,539.99,0.00,343.65,343.65,539.99,43.20,13.50
11023,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2013-05-29,2013-06-10,2013-06-05,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11024,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2013-05-29,2013-06-10,2013-06-05,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11025,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",2013-05-29,2013-06-10,2013-06-05,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11026,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2013-05-29,2013-06-10,2013-06-05,1214.85,0.00,755.15,755.15,1214.85,97.19,30.37
11027,Bikes,Touring Bikes,"Touring-2000 Blue, 60",2013-05-29,2013-06-10,2013-06-05,1214.85,0.00,755.15,755.15,1214.85,97.19,30.37
11028,Bikes,Touring Bikes,"Touring-3000 Blue, 44",2013-05-29,2013-06-10,2013-06-05,742.35,0.00,461.44,461.44,742.35,59.39,18.56
11029,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",2013-05-29,2013-06-10,2013-06-05,742.35,0.00,461.44,461.44,742.35,59.39,18.56
11030,Clothing,Caps,AWC Logo Cap,2013-05-29,2013-06-10,2013-06-05,8.99,0.00,6.92,6.92,8.99,0.72,0.22
11031,Clothing,Gloves,"Half-Finger Gloves, L",2013-05-29,2013-06-10,2013-06-05,24.49,0.00,9.16,9.16,24.49,1.96,0.61
11032,Clothing,Gloves,"Half-Finger Gloves, M",2013-05-29,2013-06-10,2013-06-05,24.49,0.00,9.16,9.16,24.49,1.96,0.61
11033,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",2013-05-29,2013-06-10,2013-06-05,49.99,0.00,38.49,38.49,49.99,4.00,1.25
11034,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",2013-05-29,2013-06-10,2013-06-05,49.99,0.00,38.49,38.49,49.99,4.00,1.25
11035,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2013-05-29,2013-06-10,2013-06-05,49.99,0.00,38.49,38.49,49.99,4.00,1.25
11036,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2013-05-29,2013-06-10,2013-06-05,53.99,0.00,41.57,41.57,53.99,4.32,1.35
11037,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",2013-05-29,2013-06-10,2013-06-05,53.99,0.00,41.57,41.57,53.99,4.32,1.35
11038,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",2013-05-29,2013-06-10,2013-06-05,53.99,0.00,41.57,41.57,53.99,4.32,1.35
11039,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",2013-05-29,2013-06-10,2013-06-05,53.99,0.00,41.57,41.57,53.99,4.32,1.35
11040,Clothing,Shorts,"Women''s Mountain Shorts, L",2013-05-29,2013-06-10,2013-06-05,69.99,0.00,26.18,26.18,69.99,5.60,1.75
11041,Clothing,Shorts,"Women''s Mountain Shorts, S",2013-05-29,2013-06-10,2013-06-05,69.99,0.00,26.18,26.18,69.99,5.60,1.75
11042,Clothing,Socks,"Racing Socks, M",2013-05-29,2013-06-10,2013-06-05,8.99,0.00,3.36,3.36,8.99,0.72,0.22
11043,Clothing,Vests,"Classic Vest, M",2013-05-29,2013-06-10,2013-06-05,63.50,0.00,23.75,23.75,63.50,5.08,1.59
11044,Clothing,Vests,"Classic Vest, S",2013-05-29,2013-06-10,2013-06-05,63.50,0.00,23.75,23.75,63.50,5.08,1.59
11045,Accessories,Bike Racks,Hitch Rack - 4-Bike,2013-05-30,2013-06-11,2013-06-06,120.00,0.00,44.88,44.88,120.00,9.60,3.00
11046,Accessories,Bike Stands,All-Purpose Bike Stand,2013-05-30,2013-06-11,2013-06-06,159.00,0.00,59.47,59.47,159.00,12.72,3.98
11047,Accessories,Bottles and Cages,Mountain Bottle Cage,2013-05-30,2013-06-11,2013-06-06,9.99,0.00,3.74,3.74,9.99,0.80,0.25
11048,Accessories,Bottles and Cages,Road Bottle Cage,2013-05-30,2013-06-11,2013-06-06,8.99,0.00,3.36,3.36,8.99,0.72,0.22
11049,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2013-05-30,2013-06-11,2013-06-06,4.99,0.00,1.87,1.87,4.99,0.40,0.12
11050,Accessories,Cleaners,Bike Wash - Dissolver,2013-05-30,2013-06-11,2013-06-06,7.95,0.00,2.97,2.97,7.95,0.64,0.20
11051,Accessories,Fenders,Fender Set - Mountain,2013-05-30,2013-06-11,2013-06-06,21.98,0.00,8.22,8.22,21.98,1.76,0.55
11052,Accessories,Helmets,"Sport-100 Helmet, Black",2013-05-30,2013-06-11,2013-06-06,34.99,0.00,13.09,13.09,34.99,2.80,0.87
11053,Accessories,Helmets,"Sport-100 Helmet, Blue",2013-05-30,2013-06-11,2013-06-06,34.99,0.00,13.09,13.09,34.99,2.80,0.87
11054,Accessories,Helmets,"Sport-100 Helmet, Red",2013-05-30,2013-06-11,2013-06-06,34.99,0.00,13.09,13.09,34.99,2.80,0.87
11055,Accessories,Hydration Packs,Hydration Pack - 70 oz.,2013-05-30,2013-06-11,2013-06-06,54.99,0.00,20.57,20.57,54.99,4.40,1.37
11056,Accessories,Tires and Tubes,HL Mountain Tire,2013-05-30,2013-06-11,2013-06-06,35.00,0.00,13.09,13.09,35.00,2.80,0.88
11057,Accessories,Tires and Tubes,HL Road Tire,2013-05-30,2013-06-11,2013-06-06,32.60,0.00,12.19,12.19,32.60,2.61,0.82
11058,Accessories,Tires and Tubes,LL Mountain Tire,2013-05-30,2013-06-11,2013-06-06,24.99,0.00,9.35,9.35,24.99,2.00,0.62
11059,Accessories,Tires and Tubes,ML Mountain Tire,2013-05-30,2013-06-11,2013-06-06,29.99,0.00,11.22,11.22,29.99,2.40,0.75
11060,Accessories,Tires and Tubes,ML Road Tire,2013-05-30,2013-06-11,2013-06-06,24.99,0.00,9.35,9.35,24.99,2.00,0.62
11061,Accessories,Tires and Tubes,Mountain Tire Tube,2013-05-30,2013-06-11,2013-06-06,4.99,0.00,1.87,1.87,4.99,0.40,0.12
11062,Accessories,Tires and Tubes,Patch Kit/8 Patches,2013-05-30,2013-06-11,2013-06-06,2.29,0.00,0.86,0.86,2.29,0.18,0.06
11063,Accessories,Tires and Tubes,Road Tire Tube,2013-05-30,2013-06-11,2013-06-06,3.99,0.00,1.49,1.49,3.99,0.32,0.10
11064,Accessories,Tires and Tubes,Touring Tire Tube,2013-05-30,2013-06-11,2013-06-06,4.99,0.00,1.87,1.87,4.99,0.40,0.12
11065,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2013-05-30,2013-06-11,2013-06-06,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
11066,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2013-05-30,2013-06-11,2013-06-06,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
11067,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2013-05-30,2013-06-11,2013-06-06,2319.99,0.00,1265.62,1265.62,2319.99,185.60,58.00
11068,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2013-05-30,2013-06-11,2013-06-06,2319.99,0.00,1265.62,1265.62,2319.99,185.60,58.00
11069,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2013-05-30,2013-06-11,2013-06-06,769.49,0.00,419.78,419.78,769.49,61.56,19.24
11070,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2013-05-30,2013-06-11,2013-06-06,769.49,0.00,419.78,419.78,769.49,61.56,19.24
11071,Bikes,Mountain Bikes,"Mountain-500 Black, 42",2013-05-30,2013-06-11,2013-06-06,539.99,0.00,294.58,294.58,539.99,43.20,13.50
11072,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",2013-05-30,2013-06-11,2013-06-06,564.99,0.00,308.22,308.22,564.99,45.20,14.12
11073,Bikes,Road Bikes,"Road-250 Black, 48",2013-05-30,2013-06-11,2013-06-06,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
11074,Bikes,Road Bikes,"Road-250 Black, 52",2013-05-30,2013-06-11,2013-06-06,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
11075,Bikes,Road Bikes,"Road-350-W Yellow, 48",2013-05-30,2013-06-11,2013-06-06,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
11076,Bikes,Road Bikes,"Road-550-W Yellow, 38",2013-05-30,2013-06-11,2013-06-06,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
11077,Bikes,Road Bikes,"Road-550-W Yellow, 40",2013-05-30,2013-06-11,2013-06-06,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
11078,Bikes,Road Bikes,"Road-550-W Yellow, 42",2013-05-30,2013-06-11,2013-06-06,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
11079,Bikes,Road Bikes,"Road-550-W Yellow, 44",2013-05-30,2013-06-11,2013-06-06,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
11080,Bikes,Road Bikes,"Road-550-W Yellow, 48",2013-05-30,2013-06-11,2013-06-06,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
11081,Bikes,Road Bikes,"Road-750 Black, 44",2013-05-30,2013-06-11,2013-06-06,539.99,0.00,343.65,343.65,539.99,43.20,13.50
11082,Bikes,Road Bikes,"Road-750 Black, 48",2013-05-30,2013-06-11,2013-06-06,539.99,0.00,343.65,343.65,539.99,43.20,13.50
11083,Bikes,Road Bikes,"Road-750 Black, 52",2013-05-30,2013-06-11,2013-06-06,539.99,0.00,343.65,343.65,539.99,43.20,13.50
11084,Bikes,Road Bikes,"Road-750 Black, 58",2013-05-30,2013-06-11,2013-06-06,539.99,0.00,343.65,343.65,539.99,43.20,13.50
11085,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2013-05-30,2013-06-11,2013-06-06,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11086,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2013-05-30,2013-06-11,2013-06-06,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11087,Bikes,Touring Bikes,"Touring-1000 Blue, 60",2013-05-30,2013-06-11,2013-06-06,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11088,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",2013-05-30,2013-06-11,2013-06-06,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11089,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2013-05-30,2013-06-11,2013-06-06,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11090,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2013-05-30,2013-06-11,2013-06-06,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
11091,Bikes,Touring Bikes,"Touring-2000 Blue, 54",2013-05-30,2013-06-11,2013-06-06,1214.85,0.00,755.15,755.15,1214.85,97.19,30.37
11092,Bikes,Touring Bikes,"Touring-3000 Blue, 50",2013-05-30,2013-06-11,2013-06-06,742.35,0.00,461.44,461.44,742.35,59.39,18.56
11093,Clothing,Caps,AWC Logo Cap,2013-05-30,2013-06-11,2013-06-06,8.99,0.00,6.92,6.92,8.99,0.72,0.22
11094,Clothing,Gloves,"Half-Finger Gloves, L",2013-05-30,2013-06-11,2013-06-06,24.49,0.00,9.16,9.16,24.49,1.96,0.61
11095,Clothing,Gloves,"Half-Finger Gloves, M",2013-05-30,2013-06-11,2013-06-06,24.49,0.00,9.16,9.16,24.49,1.96,0.61
11096,Clothing,Gloves,"Half-Finger Gloves, S",2013-05-30,2013-06-11,2013-06-06,24.49,0.00,9.16,9.16,24.49,1.96,0.61
11097,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",2013-05-30,2013-06-11,2013-06-06,49.99,0.00,38.49,38.49,49.99,4.00,1.25
11098,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",2013-05-30,2013-06-11,2013-06-06,49.99,0.00,38.49,38.49,49.99,4.00,1.25
11099,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",2013-05-30,2013-06-11,2013-06-06,49.99,0.00,38.49,38.49,49.99,4.00,1.25
11100,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2013-05-30,2013-06-11,2013-06-06,49.99,0.00,38.49,38.49,49.99,4.00,1.25
11101,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2013-05-30,2013-06-11,2013-06-06,53.99,0.00,41.57,41.57,53.99,4.32,1.35
11102,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",2013-05-30,2013-06-11,2013-06-06,53.99,0.00,41.57,41.57,53.99,4.32,1.35
11103,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",2013-05-30,2013-06-11,2013-06-06,53.99,0.00,41.57,41.57,53.99,4.32,1.35
11104,Clothing,Shorts,"Women''s Mountain Shorts, M",2013-05-30,2013-06-11,2013-06-06,69.99,0.00,26.18,26.18,69.99,5.60,1.75
11105,Clothing,Socks,"Racing Socks, L",2013-05-30,2013-06-11,2013-06-06,8.99,0.00,3.36,3.36,8.99,0.72,0.22
11106,Clothing,Socks,"Racing Socks, M",2013-05-30,2013-06-11,2013-06-06,8.99,0.00,3.36,3.36,8.99,0.72,0.22
11107,Clothing,Vests,"Classic Vest, L",2013-05-30,2013-06-11,2013-06-06,63.50,0.00,23.75,23.75,63.50,5.08,1.59
11108,Accessories,Bike Stands,All-Purpose Bike Stand,2013-05-31,2013-06-12,2013-06-07,159.00,0.00,59.47,59.47,159.00,12.72,3.98
11109,Accessories,Bottles and Cages,Mountain Bottle Cage,2013-05-31,2013-06-12,2013-06-07,9.99,0.00,3.74,3.74,9.99,0.80,0.25
11110,Accessories,Bottles and Cages,Road Bottle Cage,2013-05-31,2013-06-12,2013-06-07,8.99,0.00,3.36,3.36,8.99,0.72,0.22
11111,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2013-05-31,2013-06-12,2013-06-07,4.99,0.00,1.87,1.87,4.99,0.40,0.12
11112,Accessories,Cleaners,Bike Wash - Dissolver,2013-05-31,2013-06-12,2013-06-07,7.95,0.00,2.97,2.97,7.95,0.64,0.20
11113,Accessories,Fenders,Fender Set - Mountain,2013-05-31,2013-06-12,2013-06-07,21.98,0.00,8.22,8.22,21.98,1.76,0.55
11114,Accessories,Helmets,"Sport-100 Helmet, Black",2013-05-31,2013-06-12,2013-06-07,34.99,0.00,13.09,13.09,34.99,2.80,0.87
